unix,open,high,low,close,Volume LTC,Volume USDT
1599260000000,50.33,51.32,45.21,47.83,1350657.17,64939622.89
1599180000000,47.28,52.38,46.24,50.32,1476516.482,72672986.39
1599090000000,58.07,58.62,45.33,47.28,1324245.741,70829796.09
1599000000000,62.68,63.19,56.32,58.06,934006.3001,55622757.79
1598920000000,60.94,64.31,59.69,62.69,972744.4794,60949621.55
1598830000000,62.89,63.7,60.51,60.92,680146.7862,42096579.02
1598750000000,56.95,62.95,56.93,62.89,839317.1019,50554543.16
1598660000000,57.36,58.18,56.93,56.97,408492.1858,23507419.65
1598570000000,56.12,58.28,55.33,57.38,644522.1891,36748399.4
1598490000000,58.11,59.24,53.91,56.1,975870.1083,55177834.16
1598400000000,58.33,59.1,57.02,58.1,663386.2602,38515676.32
1598310000000,62.03,62.29,56.6,58.34,1171220.251,69265853.44
1598230000000,60.56,63.01,59.97,62.02,687323.0585,42512670.17
1598140000000,60.21,61.63,58.01,60.55,629697.6774,37577206.23
1598050000000,59.18,60.54,57.76,60.21,735637.1664,43559095.85
1597970000000,62.8,63.9,58.77,59.2,1054292.687,64713283.33
1597880000000,62.08,63.68,61,62.8,867577.3576,54226397.3
1597800000000,65.42,67.15,58.73,62.12,1699324.387,105697900
1597710000000,67.22,68.37,63.37,65.4,1562910.414,103317811.9
1597620000000,63.89,68.88,61.34,67.22,1790813.803,116245941.8
1597540000000,59.85,64.6,57.8,63.87,1576897.593,97000374.94
1597450000000,56.78,60.87,56.45,59.85,1137795.123,66736568.52
1597360000000,57.14,57.85,55.82,56.78,728312.3005,41365693.27
1597280000000,54.54,57.3,51.86,57.14,837109.9072,45688906
1597190000000,54.11,55.05,51.55,54.52,645092.4992,34861226.2
1597100000000,58.27,59.67,52.37,54.1,887598.7193,49937919.23
1597020000000,56.96,59.4,56.38,58.27,651148.7947,37767773.99
1596930000000,58.46,58.67,56,56.96,368846.6937,21154392.52
1596840000000,57.19,58.55,56.46,58.46,428217.7033,24648595.75
1596760000000,59.03,61.08,54.51,57.17,897911.4406,52389315.89
1596670000000,58.88,60.68,57.69,59.03,822577.3453,48695999.69
1596590000000,57.62,59.77,56.73,58.88,716365.4747,41978222.98
1596500000000,58.51,59.62,56.26,57.61,625555.6142,36194009.14
1596410000000,56.77,60.03,55.71,58.48,825040.8628,48042233.88
1596330000000,61.65,65.17,51.79,56.77,1811190.592,106128081.3
1596240000000,58.13,62.23,57.55,61.65,1209772.307,72750836.99
1596150000000,56.73,59.26,55.78,58.13,656214.791,37799292.06
1596070000000,55.17,58.61,53.91,56.75,1024240.968,57655048.24
1595980000000,55.76,56.97,54.65,55.16,827762.0176,46195373.45
1595890000000,53.29,57.92,51.65,55.75,1524796.933,83657329.52
1595810000000,48.07,55.83,46.85,53.28,1501022.714,76319950.41
1595720000000,49.16,50.79,47.49,48.1,895757.1956,43736445.02
1595640000000,44.12,49.52,44.03,49.16,908436.854,43121417.15
1595550000000,44.93,44.96,43.93,44.11,246802.5687,10968239.44
1595460000000,44.96,45.63,44.52,44.94,432494.1135,19488260.36
1595380000000,43.77,45.12,43.2,44.96,335459.8854,14753443.16
1595290000000,41.94,44.11,41.87,43.77,314440.3762,13653758.51
1595200000000,42.65,42.79,41.37,41.94,180313.8811,7608229.187
1595120000000,42.45,42.89,41.83,42.64,195427.4033,8265623.249
1595030000000,41.88,42.9,41.73,42.45,171429.4828,7261317.08
1594940000000,42.09,42.49,41.72,41.9,201904.6002,8482168.909
1594860000000,43.34,43.49,40.85,42.09,389747.3708,16388849.49
1594770000000,43.88,44.06,42.81,43.33,216931.7592,9414665.122
1594680000000,43.91,44.09,42.86,43.88,246958.9888,10753439.35
1594600000000,44.72,45.59,42.31,43.92,445103.8423,19783707.24
1594510000000,44.68,45.3,43.7,44.7,245471.1215,10954049.96
1594430000000,44.32,44.77,43.85,44.69,186318.6897,8259738.998
1594340000000,44.34,44.64,43.44,44.3,256685.4454,11325710.67
1594250000000,45.35,45.87,43.57,44.33,413268.7653,18508763.95
1594170000000,43.39,45.62,43.1,45.35,537390.4083,24100589.49
1594080000000,44.07,44.49,43.06,43.39,307753.4438,13417182.82
1593990000000,41.58,44.31,41.5,44.06,368489.7152,15857759.21
1593910000000,42.11,42.2,40.75,41.58,235045.8286,9752587.243
1593820000000,41.13,42.23,41.06,42.11,239298.3279,9986664.029
1593730000000,41.03,41.7,40.89,41.14,190294.7756,7860587.604
1593650000000,41.76,41.9,40.28,41.05,274520.0542,11294890.2
1593560000000,41.16,42.01,40.96,41.77,189759.3367,7889028.981
1593480000000,41.87,42.07,40.73,41.17,170712.3676,7047775.85
1593390000000,41.37,42.29,40.59,41.87,323346.172,13400088.96
1593300000000,41.04,42.05,40.48,41.37,169011.9869,6984592.715
1593220000000,43.1,43.12,39.11,41.06,301504.6343,12500262.77
1593130000000,42.34,43.6,41.37,43.09,348389.3421,14853210.4
1593040000000,42.65,43,41.68,42.35,241972.0063,10274173.08
1592960000000,44.18,44.69,42.1,42.65,357937.9722,15461096.44
1592870000000,44.3,44.49,43.89,44.18,219437.961,9687570.399
1592780000000,43,44.67,42.94,44.3,281907.3974,12383199.91
1592700000000,43.57,43.83,42.88,43,159632.6785,6913195.771
1592610000000,42.89,43.85,42.21,43.57,202428.9463,8709765.121
1592520000000,43.43,43.73,42.57,42.89,304810.9754,13177549.13
1592440000000,44.07,44.23,42.88,43.43,193534.9894,8454598.742
1592350000000,43.9,45.04,43,44.07,324893.8614,14346683.24
1592270000000,43.73,44.22,43.33,43.88,215557.5907,9436824.369
1592180000000,44.04,44.09,41.75,43.73,355287.5402,15285580.75
1592090000000,45.09,45.11,43.53,44.05,170082.7403,7542598.777
1592010000000,44.72,45.22,44.27,45.08,151582.8052,6775955.931
1591920000000,43.22,45.36,42.81,44.72,236934.1859,10491354.2
1591830000000,46.63,46.96,42,43.22,538636.1598,24131180.6
1591750000000,45.89,47.19,45.65,46.63,319582.7302,14778921.71
1591660000000,46.45,46.84,45.31,45.87,219681.6354,10109968.7
1591570000000,46.6,46.79,45.95,46.43,220499.0699,10227376.44
1591490000000,46.79,46.98,45.06,46.63,306262.5415,14151417.9
1591400000000,46.8,47.24,46.07,46.79,226441.4476,10574728.46
1591320000000,47.43,47.98,46.42,46.83,400925.036,18974096.19
1591230000000,47.15,48.1,46.15,47.43,471692.4157,22364295.28
1591140000000,46.01,47.5,45.25,47.16,428190.8216,19934098.5
1591060000000,48.26,49.96,44,45.99,920374.0312,43606491.95
1590970000000,45.6,48.81,45.36,48.25,599583.6772,28169093.71
1590880000000,47.72,47.84,45.07,45.61,494076.1867,23046362.23
1590800000000,44.49,48.08,44.18,47.72,590070.5535,27463513.68
1590710000000,44.77,45.29,44.17,44.47,298721.5931,13357497.68
1590620000000,43.86,44.88,43.15,44.77,291358.4734,12814294.26
1590540000000,42.26,44.05,42.22,43.85,282807.4623,12241409.4
1590450000000,42.99,43.07,41.76,42.27,218690.0446,9289007.753
1590360000000,42.08,43.32,41.72,42.97,250914.5274,10724204.72
1590280000000,43.84,44.55,42.04,42.08,360333.2487,15692713.52
1590190000000,44.22,44.74,43.67,43.85,237539.1384,10485675.13
1590110000000,42.72,44.68,42.35,44.23,398405.5386,17376646.57
1590020000000,44.24,44.62,41.66,42.73,504821.8914,21790870.56
1589930000000,45.73,46.14,43.17,44.25,546255.006,24521814.48
1589850000000,45.33,45.8,44.07,45.73,375917.6523,16910574.09
1589760000000,43.7,46.59,43.64,45.32,694361.6025,31432563.38
1589670000000,43.25,44.49,43.1,43.71,344498.7251,15154204.15
1589590000000,42.73,43.89,42.5,43.25,435940.407,18877872.47
1589500000000,43.99,44.14,41.82,42.74,468836.2101,20206122.35
1589410000000,43.18,44.38,42.21,43.98,507436.3497,22075904.01
1589330000000,42.18,43.74,41.94,43.18,404524.2472,17315990.3
1589240000000,41.49,42.88,41.26,42.18,598291.64,25210189.42
1589160000000,42.05,42.9,39.37,41.51,955643.7081,39459230.38
1589070000000,46.97,47.04,39.4,42.06,1404081.175,58997967.79
1588980000000,47.7,49.1,46.75,46.95,656199.9985,31531059.6
1588900000000,47.37,48.43,46.34,47.69,631882.8104,30005956.29
1588810000000,44.92,48.22,44.37,47.37,796061.5993,37063053.89
1588720000000,46.56,47.55,44.55,44.94,466241.7279,21723146.91
1588640000000,46.97,47.76,45.71,46.54,415057.4376,19397806.1
1588550000000,48.07,48.2,45.11,46.96,693367.0109,32216489.94
1588460000000,49.2,50.02,46.61,48.05,566317.3808,27433863.02
1588380000000,47.08,49.6,46.73,49.2,408979.15,19681383.6
1588290000000,46.33,48.27,46.3,47.07,499757.9663,23637798.37
1588200000000,48.81,50.8,45.59,46.33,1404189.533,67399084.99
1588120000000,45.69,49.91,45.64,48.81,1198086.901,56983117.17
1588030000000,44.47,46.13,43.42,45.69,590012.523,26316522.28
1587950000000,44.54,45.23,43.16,44.46,443570.6603,19611892.42
1587860000000,44.38,45.39,43.75,44.52,485605.1559,21633052.17
1587770000000,44.52,45.58,43.84,44.38,555367.1872,24833710.35
1587690000000,42.98,44.99,42.83,44.53,623877.1769,27511434.97
1587600000000,41.81,43.91,40.94,42.98,639336.0531,27228427.41
1587510000000,40.59,42.32,40.27,41.8,463111.3268,19156266.67
1587430000000,40.21,41.34,40.01,40.59,346732.0849,14070441.02
1587340000000,42.23,43.24,39.55,40.21,543840.0568,22495305.86
1587250000000,44.16,44.3,41.54,42.23,456205.8125,19598464.25
1587170000000,42.2,44.43,41.98,44.14,497104.9427,21438290.76
1587080000000,42.52,43.01,41.61,42.19,407623.0459,17197450.74
1587000000000,39.24,43.78,37.91,42.53,913086.9777,37743900.84
1586910000000,41.19,41.75,39.08,39.22,460328.1631,18685153.46
1586820000000,41.2,41.85,40.47,41.22,420837.6883,17361900.53
1586740000000,41.99,41.99,39.52,41.22,744114.5131,30090872.09
1586650000000,42.54,43.58,41.83,42,499257.0326,21342178.13
1586560000000,42.28,43.16,41.43,42.54,382360.3213,16212942.58
1586480000000,46.19,46.39,40.86,42.25,785172.3313,33771322.36
1586390000000,46.52,46.86,44.69,46.21,401085.4796,18464427.84
1586300000000,44.79,47.2,44.27,46.55,500059.465,23044062.55
1586220000000,45.03,47.64,43.64,44.77,808081.8535,37013956.76
1586130000000,40.31,45.09,40.28,45.04,721562.2858,30935223.8
1586040000000,40.74,41,39.86,40.31,231112.9573,9362413.055
1585960000000,40.49,41.16,39.86,40.71,362602.2762,14665302.1
1585870000000,39.88,41.26,39.64,40.46,463368.1163,18748635.17
1585790000000,39.23,42.92,39,39.86,701573.7692,28237488.27
1585700000000,39.07,39.5,37.14,39.23,489850.0156,18778547.22
1585610000000,38.93,39.32,38.33,39.08,378426.9579,14723154.1
1585530000000,37.11,39.7,37.1,38.91,432738.2192,16715085.17
1585440000000,38.85,39.11,36.97,37.11,402076.3126,15295566.91
1585350000000,38.04,39.43,36.61,38.87,624312.4957,23604387.6
1585270000000,40.41,41.21,37.73,38.04,481643.2817,19173843.63
1585180000000,39.17,40.48,38.4,40.41,415595.2622,16307374.37
1585090000000,40.56,41.04,38.09,39.17,577448.8886,22783918.76
1585010000000,38.93,40.95,38.21,40.57,593656.7734,23511452.09
1584920000000,35.42,39.99,34.57,38.94,859942.5261,32311045.43
1584840000000,38.34,39.69,34.82,35.4,714342.7273,26556648.09
1584750000000,38.07,39.84,36.21,38.32,667452.634,25414755.14
1584660000000,38.9,43.69,34.05,38.08,1571300.609,62380455.89
1584580000000,34.72,40.8,34,38.9,1344406.502,50321916.07
1584490000000,34.06,34.83,32.28,34.71,1044607.757,35191685.57
1584400000000,33.23,35.85,32.42,34.07,945437.9314,32633674.46
1584320000000,36.37,36.41,29.29,33.2,1624714.376,52644643.38
1584230000000,34.4,38.73,34.04,36.38,1040322.303,37333342.64
1584140000000,37.51,37.65,33.8,34.4,1181175.592,42316336.6
1584060000000,29.83,39.92,24,37.52,3435572.209,113058309.5
1583970000000,48.52,48.76,28.65,29.83,2239777.98,80981795.23
1583880000000,50.24,50.74,45.47,48.53,799984.958,38538721.62
1583800000000,50.37,51.39,48.86,50.26,727732.9091,36535744.61
1583710000000,51.02,52.27,46.57,50.39,1426145.502,70420337.28
1583630000000,60.46,60.47,50.41,51,945026.2713,51958845.62
1583540000000,63.21,63.89,59.86,60.46,444270.5351,27655735.41
1583450000000,62.06,63.84,61.18,63.22,469519.2957,29325440.18
1583370000000,60.38,63.29,60.33,62.06,556909.0798,34487269.85
1583280000000,61.02,61.78,58.71,60.38,424299.8621,25604221.92
1583190000000,61.42,62.4,59.4,61.01,640940.7746,39002038.56
1583110000000,57.72,62.32,57.25,61.42,660927.2618,39608823.9
1583020000000,58.05,60.28,56.21,57.7,633924.9116,37024496.38
1582930000000,59.88,61.65,57.84,58.05,507036.8625,30231389.17
1582850000000,61.76,63.39,56.56,59.89,1070641.277,64057582.62
1582760000000,60.53,65.1,57.15,61.77,1110493.932,68225898.63
1582680000000,70.98,72.15,57.41,60.53,1523364.692,98294915.85
1582590000000,75.57,76.08,69.54,70.98,778054.9668,56572999.52
1582500000000,79.52,79.76,71.71,75.59,936157.2592,70787716.59
1582420000000,74.8,80,74.66,79.52,666132.6951,52092584.26
1582330000000,73.25,76.79,72.32,74.79,651449.7865,48795358.49
1582240000000,69.38,75.25,68.56,73.25,627123.8413,45527535.17
1582160000000,70.61,72.43,66.1,69.4,731293.2463,50797288.39
1582070000000,77.25,79.45,67,70.61,544027.8344,40495898.03
1581980000000,73.44,79.09,70,77.25,713680.2316,53060847.64
1581900000000,74.66,75.5,68.51,73.41,738054.4698,52679051.67
1581810000000,76.74,80.77,67.85,74.67,998173.2566,74384870.95
1581720000000,83.14,83.5,75.04,76.7,704650.1192,55784555.24
1581640000000,80.55,83.79,78.61,83.14,523491.6951,42705491.44
1581550000000,81.2,84.32,77.15,80.55,1051054.748,85042904.52
1581470000000,76.45,82.81,76.44,81.17,771544.8829,61428938.03
1581380000000,73.98,77.4,72.64,76.46,557017.2686,41776583.98
1581290000000,76.99,77.48,72.21,74.02,709830.6287,52756980.53
1581210000000,76.56,78.43,75,77,475670.6406,36581176.11
1581120000000,74.31,77.94,71.53,76.56,647821.604,48757951.46
1581030000000,73.59,75.48,72.85,74.3,542489.6618,40132351.25
1580950000000,72.59,75.08,70.91,73.6,715147.7614,52427941.76
1580860000000,68.04,73.47,67.62,72.59,646729.4888,46118158.32
1580770000000,69.65,70.5,66.62,68.07,487054.4254,33199657.27
1580690000000,69.93,73,68.45,69.65,689182.2486,48493966.04
1580600000000,70.72,73.5,67.66,69.93,818385.8921,57937576.89
1580520000000,68.02,73,67.62,70.72,952836.8964,67544318.69
1580430000000,68,70.1,65.37,68,938256.7835,63513691.46
1580340000000,59.81,70.22,58.24,67.98,1286322.997,83696612.67
1580260000000,60.54,62.56,59.4,59.8,570079.3636,34698879.1
1580170000000,58.55,61.61,57.28,60.52,720540.7455,42958185.64
1580080000000,56.29,59.65,55.87,58.55,504725.6771,29245084.45
1580000000000,53.26,56.68,52.8,56.24,348355.2649,19066690.28
1579910000000,54.41,54.41,51.9,53.25,282004.9268,15034806.24
1579820000000,54.52,55.41,50.64,54.38,550746.2142,29358272.1
1579740000000,58.33,58.4,52.42,54.52,464982.4303,25617022.98
1579650000000,57.6,59.33,57.18,58.33,218658.9548,12717189.46
1579560000000,57.19,58.09,55.91,57.57,216543.7238,12411702.39
1579480000000,57.59,58.29,55.84,57.19,262316.6726,14992782.88
1579390000000,59.29,62.55,55.34,57.6,530916.4086,31173786.79
1579310000000,61.05,62.5,57.9,59.32,498603.849,29980576.63
1579220000000,57.56,63.26,56.72,61.02,767514.5032,46255994.43
1579130000000,58.17,58.5,54.5,57.56,477991.2016,27095155.67
1579050000000,58.37,60.33,55.28,58.16,720369.6419,41857129.98
1578960000000,49.59,60.8,49.58,58.39,1232536.354,68826521.76
1578870000000,51.44,51.6,48.91,49.6,382092.9557,19087715.15
1578790000000,49.32,51.75,48.78,51.43,533583.4581,26990269.8
1578700000000,49.06,51.95,47.77,49.3,681984.4665,33981679.44
1578610000000,44.75,49.72,43.71,49.06,729803.1229,34640199.75
1578530000000,45.35,45.79,43.9,44.74,296221.6569,13283092.26
1578440000000,46.3,48.54,44,45.35,628050.6844,29193086.86
1578360000000,45.8,47.03,44.48,46.3,493847.1053,22589565.78
1578270000000,43.29,46.08,43.16,45.8,384930.9909,17201996.63
1578180000000,42.79,44.61,42.6,43.3,291964.8496,12684292.66
1578100000000,42.23,42.9,41.77,42.78,248814.6282,10536131.94
1578010000000,39.44,42.39,38.77,42.23,426771.0068,17556942.02
1577920000000,41.58,41.74,39.17,39.43,194486.2157,7837031.556
1577840000000,41.29,42.08,41.16,41.62,110044.8745,4588192.885
1577750000000,42.36,43.05,41,41.3,201549.7414,8450325.325
1577660000000,43.07,44.18,41.82,42.38,298595.4637,12800752.85
1577580000000,42.84,43.76,42.14,43.08,337087.7687,14473143.46
1577490000000,40.96,43.76,40.91,42.83,284295.333,12068166.86
1577400000000,39.99,41.5,39.67,40.95,219242.8363,8903088.988
1577320000000,40.11,41.73,39.58,40.01,198471.3519,8031017.763
1577230000000,40.33,40.48,39.38,40.08,136397.5824,5454518.425
1577150000000,40.56,41.13,39.68,40.34,211802.5849,8565123.804
1577060000000,41.84,42.67,40.21,40.56,288871.4672,12041679.12
1576970000000,39.67,42.16,39.62,41.82,208763.3009,8592483.955
1576890000000,40.15,40.22,39.41,39.67,91777.0964,3651414.491
1576800000000,39.66,40.41,39.25,40.17,151508.4765,6050598.732
1576710000000,40.79,41.1,39.06,39.65,240386.3148,9577045.424
1576630000000,36.94,41.71,35.78,40.79,668186.5058,25716885.43
1576540000000,39.98,40.13,36.1,36.92,648918.3886,24820514.28
1576450000000,43.46,43.56,39.02,39.99,396847.0716,16244725.11
1576370000000,43.28,44.04,42.9,43.44,105010.1587,4563418.487
1576280000000,44.44,44.67,43.19,43.25,121589.2179,5323519.622
1576200000000,43.65,44.55,43.43,44.44,127935.7957,5621054.011
1576110000000,43.7,44.11,42.84,43.65,169652.1602,7380545.62
1576020000000,44.07,44.46,43.27,43.7,134280.007,5891144.239
1575940000000,44.45,44.67,43.6,44.09,151332.9848,6686909.39
1575850000000,45.55,45.87,44.04,44.45,219794.2475,9893759.721
1575760000000,45.14,46.2,44.81,45.56,131675.5867,5985309.347
1575680000000,45.26,46.5,44.94,45.15,195130.203,8895004.036
1575590000000,44.78,45.5,44.05,45.28,273507.6756,12251452.25
1575500000000,44.64,45.21,43.7,44.81,444840.8983,19798104.18
1575420000000,44.76,46.98,43.69,44.67,555313.5275,25067891.81
1575330000000,45.44,46.22,44.26,44.75,323943.4612,14690325.26
1575240000000,47.45,47.57,44.71,45.45,302502.052,13883607.7
1575160000000,47.21,48.45,45.5,47.45,313486.3218,14677016.94
1575070000000,48.55,48.76,46.53,47.21,270874.5681,12935751.22
1574990000000,46.78,49.33,46.73,48.54,301668.5664,14538397.07
1574900000000,47.69,48,46.01,46.79,267853.2411,12673681.76
1574810000000,46.91,48.69,44.51,47.7,455880.8752,21293926.39
1574730000000,45.48,47.57,45.22,46.91,310692.2824,14415831.26
1574640000000,43.87,47.42,42.04,45.47,571324.2176,25692967.87
1574550000000,48.11,48.24,43.45,43.86,419517.5285,19189967.87
1574470000000,47.32,48.53,46.13,48.1,301729.2089,14284224.63
1574380000000,50.61,51.55,43.58,47.32,924579.3262,43972840.34
1574290000000,54.99,55.29,48.51,50.61,442743.2638,22956914.14
1574210000000,55.13,56.16,54.61,54.98,224543.3721,12409649.7
1574120000000,55.8,56.23,54.2,55.13,245040.3912,13537640.6
1574040000000,59.21,59.3,54,55.81,297441.7794,16889540.76
1573950000000,58.29,59.97,57.55,59.22,190026.9712,11231813.57
1573860000000,57.61,58.98,57.14,58.3,135649.0746,7869798.749
1573780000000,59,60.75,56.2,57.6,333621.3449,19466114.18
1573690000000,60.96,61.1,58.25,59,289462.2405,17199630.3
1573600000000,61.45,62.05,60.27,60.96,175581.9555,10721665.63
1573520000000,61.84,62.25,59.75,61.42,299770.7716,18364928.41
1573430000000,63.65,64.33,60.47,61.84,409179.592,25483714.42
1573340000000,62.04,66.19,60.8,63.65,437892.9967,27791092.93
1573260000000,60.36,62.37,60.17,62.04,196430.9664,12033723.07
1573170000000,61.4,62.49,58.93,60.38,347351.9374,21069094.56
1573080000000,64.11,64.33,60.27,61.39,327504.1707,20341773.35
1573000000000,63.13,64.33,62.56,64.11,334742.1433,21184873.26
1572910000000,61.26,64.15,60.89,63.12,527595.7783,33018350.53
1572830000000,58.29,62.4,57.87,61.29,410380.7655,24885022.4
1572740000000,58.24,58.75,57.18,58.29,141302.6631,8187021.026
1572650000000,58.24,59.19,57.73,58.25,150647.4393,8791009.202
1572570000000,58.29,58.8,56.68,58.23,221222.3294,12800948.22
1572480000000,57.9,59.56,57.01,58.29,269103.3362,15704328.22
1572390000000,59.76,61.05,56.88,57.89,341531.2852,20067287.16
1572310000000,57.7,60.75,57.65,59.75,401424.2391,23880814.29
1572220000000,59.79,62.47,57.4,57.7,540004.6972,31899759.57
1572130000000,56.69,62.85,55.59,59.78,661079.7527,39184044.86
1572050000000,56.94,63.37,54.14,56.71,1041416.049,60212455.06
1571960000000,49.55,58.7,49.01,56.93,761473.6148,41420745.68
1571880000000,49.48,50.32,48.3,49.54,308330.522,15231954.37
1571790000000,53.38,53.44,47.1,49.5,509593.2647,25426831.23
1571700000000,54.57,55.09,52.97,53.39,159956.4984,8683674.601
1571620000000,54.85,55.74,53.67,54.57,208464.1933,11371435.94
1571530000000,53.72,55.46,52.58,54.85,208172.7019,11213347.34
1571440000000,53.21,54.16,52.54,53.72,152610.0084,8152648.19
1571360000000,54.95,55.01,52.19,53.21,213517.3901,11396652.49
1571270000000,52.45,55.22,51.57,54.94,238776.4036,12771309.09
1571180000000,54.57,55.39,51,52.45,299556.4011,15877658.6
1571100000000,56.83,57.39,53.4,54.58,332451.2139,18373352.24
1571010000000,56.44,57.1,55.94,56.83,133434.1404,7558734.904
1570920000000,55.71,57.69,55.47,56.46,157772.3879,8939980.189
1570840000000,55.85,56.5,55.41,55.7,101685.8447,5692945.961
1570750000000,57.48,58.42,55.33,55.85,266818.0674,15066092.23
1570670000000,59.1,59.33,57,57.47,215031.2939,12487446.42
1570580000000,56.92,60.06,56.6,59.12,344098.9067,20109296.34
1570490000000,57.46,58.45,56.47,56.94,184201.7964,10559404.66
1570410000000,54.42,58.65,53.25,57.46,314689.405,17738640.59
1570320000000,56.69,56.8,52.73,54.41,259829.3756,14302889.32
1570230000000,56.3,57.4,55.57,56.69,177602.1006,10003772.61
1570150000000,56.45,57.5,55.22,56.3,247275.4532,13995320.7
1570060000000,56.28,57.07,53.62,56.44,253310.6072,14061349.43
1569970000000,55.59,56.66,55.13,56.23,215424.3846,12034864.98
1569890000000,56.01,57.6,54.82,55.63,333581.1569,18705039.8
1569800000000,53.84,56.25,52.46,55.99,369529.6879,20182788.06
1569720000000,55.38,55.58,52.13,53.82,227546.4011,12197410.17
1569630000000,55.86,56.16,53.67,55.37,258783.3952,14274176.84
1569540000000,55.17,56.61,52.61,55.86,390379.8737,21349989.05
1569460000000,57.48,57.56,50.3,55.19,630061.9075,34400819.97
1569370000000,54.57,58.34,52.84,57.43,781318.2651,43535732.16
1569280000000,66.54,67.42,54.07,54.57,987995.2338,60140536.54
